"Position (m) anti 05A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2R 2";"Magnetic Field Strength (1X) (T) anti 05A 2R 2";"Position (m) anti 05A 2R 1";"Magnetic Field Strength (1X) (T) anti 05A 2R 1";"Position (m) anti 05A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 1";"Position (m) anti 05A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 2";"Position (m) anti 05A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 05A 2.14R 3";"Position (m) anti 1A 2.14R 1";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 1";"Position (m) anti 1A 2.14R 2";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 2";"Position (m) anti 1A 2.14R 3";"Magnetic Field Strength (1X) (T) anti 1A 2.14R 3";"Position (m) anti 1A 2R 1";"Magnetic Field Strength (1X) (T) anti 1A 2R 1";"Position (m) anti 1A 2R 2";"Magnetic Field Strength (1X) (T) anti 1A 2R 2";"Position (m) anti 1A 2R 3";"Magnetic Field Strength (1X) (T) anti 1A 2R 3";"Position (m) anti 1A 1.43R 1";"Magnetic Field Strength (1X) (T) anti 1A 1.43R 1";"Position (m) anti 05A 1.43R 2";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 2";"Position (m) anti 05A 1.43R 3";"Magnetic Field Strength (1X) (T) anti 05A 1.43R 3";"Position (m) HH 1A 1R 1";"Magnetic Field Strength (1X) (T) HH 1A 1R 1";"Position (m) HH 1A 1R 2";"Magnetic Field Strength (1X) (T) HH 1A 1R 2";"Position (m) HH 1A 1R 3";"Magnetic Field Strength (1X) (T) HH 1A 1R 3";"Position (m) HH 2A 1R 1";"Magnetic Field Strength (1X) (T) HH 2A 1R 1"
0,3361;0,0015;0,4785;1,1869E-4;0,4188;4,8548E-4;0,3895;1,4185E-6;0,4841;0,0017;0,4805;0,0017;0,4207;0,0013;0,3899;4,1610E-4;0,5748;-3,1663E-5;0,4072;0,0017;0,5425;7,4988E-4;0,6666;-9,9463E-6;0,4280;0,0017;0,4181;0,0011;0,4678;0,0033;0,4363;0,0013;0,4333;0,0016;0,3497;0,0013;0,4669;-2,1504E-4;0,5289;-2,7457E-4;0,4497;-4,4022E-4;0,3850;-8,6136E-4
0,3368;0,0015;0,4796;1,1719E-4;0,4200;4,6806E-4;0,3905;1,8032E-5;0,4853;0,0017;0,4816;0,0017;0,4212;0,0013;0,3914;4,5962E-4;0,5760;-3,5337E-5;0,4082;0,0018;0,5437;7,3106E-4;0,6690;-1,0325E-5;0,4297;0,0018;0,4195;0,0012;0,4687;0,0033;0,4372;0,0013;0,4341;0,0016;0,3500;0,0013;0,4693;-2,0565E-4;0,5298;-2,7735E-4;0,4497;-4,3493E-4;0,3861;-8,4083E-4
0,3377;0,0015;0,4806;1,0948E-4;0,4211;4,5397E-4;0,3916;3,1753E-5;0,4864;0,0017;0,4826;0,0017;0,4216;0,0013;0,3931;5,0479E-4;0,5773;-4,1770E-5;0,4092;0,0018;0,5450;7,0921E-4;0,6713;-1,3267E-5;0,4313;0,0019;0,4209;0,0012;0,4698;0,0033;0,4380;0,0013;0,4347;0,0015;0,3504;0,0014;0,4717;-2,0215E-4;0,5306;-2,7286E-4;0,4497;-4,3618E-4;0,3871;-8,2844E-4
0,3386;0,0015;0,4816;1,0790E-4;0,4224;4,3877E-4;0,3927;4,8806E-5;0,4875;0,0017;0,4838;0,0017;0,4221;0,0013;0,3947;5,4905E-4;0,5787;-4,7178E-5;0,4100;0,0019;0,5463;6,8917E-4;0,6734;-1,6392E-5;0,4328;0,0019;0,4222;0,0013;0,4708;0,0033;0,4389;0,0013;0,4351;0,0015;0,3508;0,0014;0,4741;-1,9706E-4;0,5316;-2,7481E-4;0,4497;-4,3735E-4;0,3881;-8,1057E-4
0,3395;0,0015;0,4827;1,0592E-4;0,4237;4,2329E-4;0,3939;6,3613E-5;0,4886;0,0017;0,4850;0,0017;0,4225;0,0014;0,3964;5,9741E-4;0,5800;-4,9985E-5;0,4107;0,0019;0,5477;6,6887E-4;0,6753;-2,0212E-5;0,4342;0,0020;0,4235;0,0013;0,4718;0,0033;0,4398;0,0012;0,4356;0,0015;0,3512;0,0014;0,4766;-1,9222E-4;0,5324;-2,7204E-4;0,4497;-4,3546E-4;0,3892;-7,9763E-4
0,3404;0,0015;0,4837;1,0203E-4;0,4249;4,1385E-4;0,3951;8,2644E-5;0,4897;0,0017;0,4861;0,0017;0,4231;0,0014;0,3981;6,4492E-4;0,5813;-5,5601E-5;0,4114;0,0019;0,5491;6,4483E-4;0,6770;-2,0811E-5;0,4355;0,0021;0,4249;0,0014;0,4730;0,0034;0,4408;0,0012;0,4360;0,0015;0,3517;0,0015;0,4791;-1,8828E-4;0,5334;-2,7333E-4;0,4497;-4,3620E-4;0,3900;-7,8517E-4
0,3413;0,0015;0,4847;9,5876E-5;0,4262;3,9577E-4;0,3962;9,4985E-5;0,4907;0,0017;0,4873;0,0017;0,4238;0,0014;0,3998;6,9497E-4;0,5826;-5,7078E-5;0,4121;0,0020;0,5507;6,2315E-4;0,6785;-2,0286E-5;0,4367;0,0021;0,4263;0,0015;0,4741;0,0034;0,4419;0,0012;0,4365;0,0015;0,3521;0,0015;0,4816;-1,8370E-4;0,5344;-2,7209E-4;0,4497;-4,3766E-4;0,3909;-7,7405E-4
0,3420;0,0016;0,4858;9,3789E-5;0,4274;3,8488E-4;0,3973;1,1082E-4;0,4918;0,0017;0,4884;0,0017;0,4245;0,0014;0,4014;7,3883E-4;0,5839;-6,3047E-5;0,4128;0,0020;0,5523;6,0122E-4;0,6798;-2,6511E-5;0,4378;0,0022;0,4277;0,0015;0,4752;0,0034;0,4430;0,0011;0,4371;0,0015;0,3526;0,0015;0,4840;-1,8031E-4;0,5356;-2,7025E-4;0,4497;-4,3973E-4;0,3916;-7,6251E-4
0,3427;0,0016;0,4867;9,1873E-5;0,4285;3,7233E-4;0,3983;1,2689E-4;0,4929;0,0017;0,4896;0,0016;0,4252;0,0014;0,4030;7,8465E-4;0,5852;-6,4988E-5;0,4137;0,0021;0,5540;5,8086E-4;0,6810;-2,2813E-5;0,4389;0,0022;0,4291;0,0016;0,4763;0,0034;0,4442;0,0011;0,4379;0,0014;0,3532;0,0016;0,4865;-1,7654E-4;0,5367;-2,7016E-4;0,4497;-4,3722E-4;0,3923;-7,5479E-4
0,3434;0,0016;0,4876;8,7161E-5;0,4297;3,6059E-4;0,3992;1,3717E-4;0,4940;0,0016;0,4908;0,0016;0,4259;0,0014;0,4045;8,2876E-4;0,5864;-7,2202E-5;0,4145;0,0021;0,5558;5,5730E-4;0,6821;-2,5864E-5;0,4400;0,0023;0,4304;0,0016;0,4774;0,0034;0,4454;0,0011;0,4389;0,0014;0,3536;0,0016;0,4889;-1,7170E-4;0,5378;-2,6705E-4;0,4497;-4,3843E-4;0,3930;-7,4511E-4
0,3443;0,0016;0,4885;8,5415E-5;0,4308;3,5128E-4;0,3999;1,4883E-4;0,4952;0,0016;0,4921;0,0016;0,4266;0,0015;0,4060;8,6808E-4;0,5876;-7,1213E-5;0,4155;0,0022;0,5575;5,3144E-4;0,6831;-2,5156E-5;0,4409;0,0023;0,4318;0,0017;0,4785;0,0034;0,4466;0,0010;0,4399;0,0014;0,3542;0,0016;0,4913;-1,6981E-4;0,5389;-2,6708E-4;0,4497;-4,3845E-4;0,3937;-7,3226E-4
0,3451;0,0016;0,4893;8,6221E-5;0,4319;3,3987E-4;0,4008;1,6447E-4;0,4965;0,0016;0,4934;0,0016;0,4272;0,0015;0,4073;9,0634E-4;0,5888;-7,5754E-5;0,4165;0,0022;0,5594;5,1482E-4;0,6841;-2,6487E-5;0,4418;0,0024;0,4331;0,0017;0,4796;0,0033;0,4477;0,0010;0,4409;0,0013;0,3547;0,0017;0,4935;-1,6482E-4;0,5400;-2,6635E-4;0,4497;-4,3850E-4;0,3945;-7,2625E-4
0,3460;0,0016;0,4902;8,2583E-5;0,4330;3,3054E-4;0,4017;1,7476E-4;0,4978;0,0016;0,4946;0,0016;0,4277;0,0015;0,4086;9,4076E-4;0,5899;-8,1162E-5;0,4176;0,0023;0,5612;4,9137E-4;0,6851;-2,6572E-5;0,4425;0,0024;0,4345;0,0018;0,4807;0,0033;0,4487;9,9771E-4;0,4420;0,0013;0,3553;0,0017;0,4957;-1,5814E-4;0,5410;-2,6635E-4;0,4497;-4,4178E-4;0,3953;-7,1177E-4
0,3470;0,0016;0,4913;8,0605E-5;0,4341;3,2116E-4;0,4026;1,8927E-4;0,4993;0,0016;0,4959;0,0016;0,4282;0,0015;0,4096;9,7194E-4;0,5910;-8,0149E-5;0,4186;0,0023;0,5631;4,7001E-4;0,6861;-2,8953E-5;0,4432;0,0024;0,4358;0,0019;0,4819;0,0033;0,4497;9,7127E-4;0,4432;0,0013;0,3559;0,0017;0,4978;-1,5735E-4;0,5419;-2,6609E-4;0,4497;-4,3673E-4;0,3962;-7,0284E-4
0,3480;0,0016;0,4923;7,7310E-5;0,4352;3,0917E-4;0,4036;2,0532E-4;0,5009;0,0015;0,4973;0,0016;0,4286;0,0015;0,4104;9,9440E-4;0,5920;-8,6399E-5;0,4197;0,0024;0,5649;4,4735E-4;0,6870;-3,0686E-5;0,4438;0,0024;0,4372;0,0019;0,4831;0,0033;0,4507;9,4995E-4;0,4445;0,0012;0,3565;0,0018;0,4997;-1,5340E-4;0,5427;-2,6209E-4;0,4497;-4,3653E-4;0,3970;-6,9264E-4
0,3490;0,0016;0,4933;7,4941E-5;0,4363;2,9864E-4;0,4045;2,1685E-4;0,5025;0,0015;0,4988;0,0015;0,4289;0,0015;0,4109;0,0010;0,5931;-8,7180E-5;0,4207;0,0024;0,5668;4,3186E-4;0,6881;-3,2346E-5;0,4443;0,0025;0,4385;0,0020;0,4843;0,0033;0,4515;9,3028E-4;0,4458;0,0012;0,3571;0,0018;0,5015;-1,5318E-4;0,5433;-2,6399E-4;0,4497;-4,3836E-4;0,3979;-6,8486E-4
0,3501;0,0016;0,4942;7,3000E-5;0,4373;2,8769E-4;0,4055;2,3047E-4;0,5042;0,0015;0,5003;0,0015;0,4292;0,0015;0,4113;0,0010;0,5942;-9,0330E-5;0,4215;0,0024;0,5687;4,0747E-4;0,6890;-3,1345E-5;0,4448;0,0025;0,4398;0,0021;0,4856;0,0033;0,4523;9,1186E-4;0,4471;0,0012;0,3578;0,0019;0,5031;-1,4735E-4;0,5438;-2,6394E-4;0,4497;-4,3408E-4;0,3988;-6,7177E-4
0,3512;0,0016;0,4949;7,2451E-5;0,4383;2,8047E-4;0,4065;2,4683E-4;0,5059;0,0014;0,5019;0,0015;0,4295;0,0015;0,4114;0,0010;0,5953;-8,7778E-5;0,4223;0,0025;0,5706;3,9552E-4;0,6900;-3,2297E-5;0,4454;0,0025;0,4411;0,0021;0,4868;0,0032;0,4532;8,9257E-4;0,4484;0,0011;0,3585;0,0019;0,5047;-1,4670E-4;0,5439;-2,6269E-4;0,4497;-4,3709E-4;0,3997;-6,5909E-4
0,3524;0,0016;0,4956;6,9595E-5;0,4393;2,7487E-4;0,4075;2,6421E-4;0,5077;0,0014;0,5034;0,0015;0,4298;0,0015;0,4116;0,0010;0,5965;-9,6042E-5;0,4229;0,0025;0,5724;3,8034E-4;0,6910;-3,3921E-5;0,4460;0,0025;0,4423;0,0022;0,4882;0,0032;0,4540;8,7313E-4;0,4497;0,0011;0,3593;0,0020;0,5061;-1,4649E-4;0,5439;-2,6396E-4;0,4497;-4,3742E-4;0,4007;-6,5238E-4
0,3535;0,0016;0,4964;6,8484E-5;0,4403;2,6668E-4;0,4087;2,8087E-4;0,5096;0,0014;0,5048;0,0014;0,4302;0,0015;0,4118;0,0010;0,5978;-9,9265E-5;0,4233;0,0025;0,5742;3,6387E-4;0,6922;-3,3958E-5;0,4466;0,0026;0,4435;0,0022;0,4895;0,0032;0,4549;8,5641E-4;0,4509;0,0010;0,3601;0,0020;0,5075;-1,4555E-4;0,5439;-2,6499E-4;0,4497;-4,3978E-4;0,4016;-6,3760E-4
0,3547;0,0016;0,4973;6,6335E-5;0,4414;2,6076E-4;0,4099;3,0236E-4;0,5115;0,0013;0,5061;0,0014;0,4308;0,0015;0,4121;0,0010;0,5992;-1,0018E-4;0,4235;0,0025;0,5760;3,4940E-4;0,6935;-3,6277E-5;0,4473;0,0026;0,4445;0,0023;0,4908;0,0031;0,4557;8,3943E-4;0,4521;0,0010;0,3608;0,0021;0,5087;-1,4233E-4;0,5438;-2,6228E-4;0,4497;-4,3904E-4;0,4025;-6,3216E-4
0,3559;0,0016;0,4981;6,5347E-5;0,4424;2,5238E-4;0,4112;3,2167E-4;0,5134;0,0013;0,5074;0,0014;0,4314;0,0016;0,4123;0,0010;0,6005;-1,0240E-4;0,4235;0,0025;0,5779;3,3385E-4;0,6947;-3,6460E-5;0,4481;0,0026;0,4456;0,0023;0,4921;0,0031;0,4566;8,1896E-4;0,4532;9,9092E-4;0,3616;0,0021;0,5099;-1,4409E-4;0,5438;-2,6357E-4;0,4497;-4,3587E-4;0,4035;-6,1803E-4
0,3570;0,0016;0,4989;6,4871E-5;0,4435;2,4232E-4;0,4124;3,4251E-4;0,5154;0,0012;0,5086;0,0014;0,4320;0,0016;0,4127;0,0011;0,6018;-1,0860E-4;0,4235;0,0025;0,5797;3,2096E-4;0,6960;-3,7070E-5;0,4489;0,0027;0,4465;0,0024;0,4936;0,0031;0,4575;8,0055E-4;0,4543;9,6631E-4;0,3624;0,0022;0,5109;-1,3926E-4;0,5438;-2,6549E-4;0,4497;-4,3623E-4;0,4046;-6,1196E-4
0,3581;0,0016;0,4997;6,4785E-5;0,4447;2,4013E-4;0,4137;3,6162E-4;0,5174;0,0012;0,5098;0,0013;0,4328;0,0016;0,4130;0,0011;0,6031;-1,0996E-4;0,4237;0,0026;0,5816;3,0672E-4;0,6971;-3,7705E-5;0,4496;0,0027;0,4473;0,0024;0,4952;0,0030;0,4584;7,8648E-4;0,4553;9,4544E-4;0,3633;0,0022;0,5120;-1,3652E-4;0,5438;-2,6465E-4;0,4497;-4,3519E-4;0,4057;-5,9664E-4
0,3592;0,0016;0,5005;6,1331E-5;0,4459;2,2625E-4;0,4149;3,8581E-4;0,5193;0,0011;0,5110;0,0013;0,4336;0,0016;0,4134;0,0011;0,6045;-1,1074E-4;0,4240;0,0026;0,5837;2,9517E-4;0,6980;-3,8694E-5;0,4504;0,0027;0,4481;0,0024;0,4968;0,0029;0,4592;7,6956E-4;0,4561;9,2504E-4;0,3641;0,0022;0,5130;-1,3659E-4;0,5437;-2,6301E-4;;;0,4068;-5,8562E-4
0,3602;0,0016;0,5012;5,7510E-5;0,4472;2,2014E-4;0,4162;4,0594E-4;0,5211;0,0011;0,5123;0,0013;0,4344;0,0016;0,4138;0,0011;0,6059;-1,1596E-4;0,4243;0,0026;0,5858;2,7951E-4;0,6987;-3,7534E-5;0,4512;0,0028;0,4488;0,0025;0,4985;0,0029;0,4601;7,5292E-4;0,4568;9,0355E-4;0,3650;0,0023;0,5141;-1,3677E-4;0,5437;-2,6397E-4;;;0,4080;-5,7500E-4
0,3613;0,0016;0,5020;5,7327E-5;0,4485;2,1354E-4;0,4175;4,2633E-4;0,5229;0,0010;0,5136;0,0013;0,4351;0,0016;0,4143;0,0011;0,6073;-1,1766E-4;0,4247;0,0026;0,5879;2,6835E-4;0,6993;-3,9792E-5;0,4519;0,0028;0,4495;0,0025;0,5004;0,0028;0,4609;7,3673E-4;0,4575;8,9112E-4;0,3658;0,0023;0,5154;-1,3596E-4;0,5437;-2,6224E-4;;;0,4091;-5,6089E-4
0,3623;0,0016;0,5028;5,7925E-5;0,4499;2,0335E-4;0,4189;4,5142E-4;0,5246;0,0010;0,5149;0,0012;0,4358;0,0016;0,4148;0,0011;0,6088;-1,2130E-4;0,4251;0,0026;0,5898;2,5391E-4;0,6997;-3,9414E-5;0,4528;0,0028;0,4501;0,0025;0,5025;0,0027;0,4617;7,2100E-4;0,4581;8,7985E-4;0,3667;0,0024;0,5169;-1,3454E-4;0,5437;-2,6285E-4;;;0,4104;-5,4983E-4
0,3633;0,0016;0,5038;5,4189E-5;0,4512;1,9635E-4;0,4202;4,7812E-4;0,5262;9,7508E-4;0,5164;0,0012;0,4364;0,0017;0,4154;0,0011;0,6103;-1,2676E-4;0,4254;0,0026;0,5917;2,4335E-4;0,7000;-3,7571E-5;0,4536;0,0029;0,4508;0,0026;0,5047;0,0026;0,4626;7,0661E-4;0,4587;8,6300E-4;0,3675;0,0024;0,5185;-1,3325E-4;0,5437;-2,6159E-4;;;0,4116;-5,3674E-4
0,3643;0,0016;0,5048;5,3652E-5;0,4525;1,8664E-4;0,4217;5,0288E-4;0,5278;9,4187E-4;0,5179;0,0012;0,4371;0,0017;0,4161;0,0011;0,6118;-1,2619E-4;0,4256;0,0026;0,5935;2,3246E-4;0,7001;-3,9878E-5;0,4544;0,0029;0,4514;0,0026;0,5069;0,0025;0,4634;6,8969E-4;0,4594;8,5392E-4;0,3684;0,0024;0,5201;-1,3257E-4;0,5437;-2,6321E-4;;;0,4128;-5,2696E-4
0,3654;0,0015;0,5057;5,1760E-5;0,4538;1,8073E-4;0,4232;5,3118E-4;0,5293;9,1009E-4;0,5195;0,0011;0,4377;0,0017;0,4167;0,0012;0,6132;-1,2940E-4;0,4257;0,0026;0,5953;2,2343E-4;0,7001;-3,8523E-5;0,4553;0,0029;0,4519;0,0026;0,5092;0,0025;0,4644;6,7462E-4;0,4602;8,3120E-4;0,3692;0,0025;0,5219;-1,3054E-4;0,5437;-2,6318E-4;;;0,4140;-5,1828E-4
0,3665;0,0015;0,5067;4,9368E-5;0,4550;1,7461E-4;0,4249;5,6148E-4;0,5309;8,8312E-4;0,5211;0,0011;0,4382;0,0017;0,4173;0,0012;0,6146;-1,3342E-4;0,4257;0,0026;0,5969;2,1424E-4;0,7001;-3,8682E-5;0,4562;0,0030;0,4525;0,0026;0,5115;0,0024;0,4654;6,6061E-4;0,4610;8,1605E-4;0,3700;0,0025;0,5236;-1,2654E-4;0,5437;-2,6239E-4;;;0,4151;-5,1123E-4
0,3676;0,0015;0,5078;4,4851E-5;0,4563;1,6481E-4;0,4265;5,9672E-4;0,5323;8,5153E-4;0,5228;0,0011;0,4389;0,0017;0,4178;0,0012;0,6159;-1,3326E-4;0,4258;0,0026;0,5985;2,0800E-4;0,7001;-3,9695E-5;0,4570;0,0030;0,4532;0,0027;0,5139;0,0022;0,4664;6,4187E-4;0,4619;7,9838E-4;0,3707;0,0025;0,5254;-1,2792E-4;0,5437;-2,6413E-4;;;0,4162;-5,0333E-4
0,3687;0,0015;0,5088;4,5693E-5;0,4576;1,5718E-4;0,4280;6,2506E-4;0,5338;8,2201E-4;0,5244;0,0010;0,4395;0,0017;0,4183;0,0012;0,6171;-1,3673E-4;0,4259;0,0026;0,6001;1,9719E-4;0,7000;-3,7559E-5;0,4578;0,0030;0,4539;0,0027;0,5163;0,0021;0,4674;6,2483E-4;0,4628;7,7747E-4;0,3716;0,0026;0,5272;-1,2234E-4;0,5437;-2,6408E-4;;;0,4173;-4,9717E-4
0,3698;0,0015;0,5099;4,0713E-5;0,4589;1,5147E-4;0,4297;6,5830E-4;0,5352;7,9274E-4;0,5261;9,8874E-4;0,4401;0,0017;0,4188;0,0012;0,6185;-1,3672E-4;0,4262;0,0027;0,6016;1,9182E-4;0,7000;-3,8889E-5;0,4587;0,0031;0,4547;0,0027;0,5186;0,0020;0,4685;6,0919E-4;0,4638;7,5856E-4;0,3724;0,0026;0,5290;-1,2358E-4;0,5437;-2,6162E-4;;;0,4183;-4,8534E-4
0,3709;0,0015;0,5110;4,0103E-5;0,4602;1,4842E-4;0,4313;6,9134E-4;0,5366;7,6408E-4;0,5277;9,5856E-4;0,4407;0,0017;0,4193;0,0012;0,6198;-1,3980E-4;0,4268;0,0027;0,6030;1,8617E-4;0,7000;-3,7595E-5;0,4595;0,0031;0,4554;0,0028;0,5209;0,0019;0,4695;5,9378E-4;0,4648;7,4173E-4;0,3733;0,0026;0,5309;-1,2087E-4;0,5437;-2,6518E-4;;;0,4193;-4,7646E-4
0,3720;0,0014;0,5120;3,8503E-5;0,4615;1,4302E-4;0,4329;7,3109E-4;0,5381;7,3826E-4;0,5293;9,1880E-4;0,4412;0,0017;0,4197;0,0012;0,6212;-1,4015E-4;0,4277;0,0027;0,6044;1,8284E-4;0,7000;-3,8560E-5;0,4603;0,0031;0,4562;0,0028;0,5232;0,0019;0,4706;5,7827E-4;0,4658;7,2185E-4;0,3742;0,0026;0,5326;-1,1849E-4;0,5437;-2,6374E-4;;;0,4202;-4,7136E-4
0,3731;0,0014;0,5130;3,7917E-5;0,4627;1,3540E-4;0,4346;7,6156E-4;0,5395;7,1043E-4;0,5309;8,8908E-4;0,4417;0,0017;0,4201;0,0012;0,6226;-1,4378E-4;0,4287;0,0028;0,6057;1,7606E-4;0,7000;-4,1575E-5;0,4610;0,0031;0,4570;0,0028;0,5252;0,0018;0,4717;5,6000E-4;0,4669;7,0005E-4;0,3750;0,0027;0,5341;-1,1665E-4;0,5437;-2,6479E-4;;;0,4212;-4,6592E-4
0,3742;0,0014;0,5139;3,3694E-5;0,4640;1,3142E-4;0,4363;8,0238E-4;0,5409;6,8931E-4;0,5323;8,5814E-4;0,4422;0,0017;0,4205;0,0013;0,6241;-1,4266E-4;0,4297;0,0028;0,6071;1,7617E-4;0,7000;-3,9622E-5;0,4619;0,0032;0,4578;0,0029;0,5271;0,0017;0,4729;5,4173E-4;0,4679;6,8355E-4;0,3759;0,0027;0,5355;-1,1671E-4;0,5437;-2,6518E-4;;;0,4221;-4,5666E-4
0,3753;0,0014;0,5146;3,2754E-5;0,4653;1,2451E-4;0,4380;8,3949E-4;0,5422;6,6593E-4;0,5336;8,3032E-4;0,4427;0,0017;0,4208;0,0013;0,6257;-1,4780E-4;0,4308;0,0029;0,6086;1,6770E-4;0,7000;-4,1697E-5;0,4627;0,0032;0,4587;0,0029;0,5287;0,0016;0,4743;5,2510E-4;0,4688;6,6613E-4;0,3769;0,0027;0,5367;-1,1556E-4;0,5437;-2,6375E-4;;;0,4230;-4,5216E-4
0,3764;0,0014;0,5153;3,3865E-5;0,4665;1,1725E-4;0,4397;8,7871E-4;0,5435;6,4392E-4;0,5346;8,0885E-4;0,4432;0,0018;0,4211;0,0013;0,6274;-1,4823E-4;0,4318;0,0029;0,6102;1,6024E-4;0,7000;-4,4663E-5;0,4635;0,0032;0,4596;0,0029;0,5301;0,0016;0,4756;5,0747E-4;0,4698;6,4707E-4;0,3779;0,0027;0,5378;-1,1614E-4;0,5437;-2,6581E-4;;;0,4239;-4,4422E-4
0,3776;0,0013;0,5160;3,3657E-5;0,4677;1,1551E-4;0,4414;9,1358E-4;0,5448;6,2263E-4;0,5355;7,9420E-4;0,4438;0,0018;0,4214;0,0013;0,6292;-1,5313E-4;0,4328;0,0029;0,6118;1,5399E-4;0,7000;-4,3955E-5;0,4644;0,0032;0,4605;0,0030;0,5312;0,0015;0,4770;4,8944E-4;0,4708;6,3147E-4;0,3788;0,0028;0,5389;-1,1550E-4;0,5437;-2,6681E-4;;;0,4248;-4,3943E-4
0,3788;0,0013;0,5164;3,0996E-5;0,4689;1,0797E-4;0,4430;9,5309E-4;0,5460;6,0125E-4;0,5362;7,7492E-4;0,4443;0,0018;0,4218;0,0013;0,6310;-1,5818E-4;0,4337;0,0030;0,6135;1,4837E-4;0,7000;-4,0854E-5;0,4652;0,0032;0,4615;0,0030;0,5320;0,0015;0,4784;4,7196E-4;0,4718;6,1081E-4;0,3797;0,0028;0,5400;-1,1131E-4;0,5437;-2,6451E-4;;;0,4256;-4,3177E-4
0,3801;0,0013;0,5168;3,2461E-5;0,4701;1,0630E-4;0,4445;9,8656E-4;0,5472;5,8163E-4;0,5369;7,6609E-4;0,4449;0,0018;0,4221;0,0013;0,6330;-1,5776E-4;0,4345;0,0030;0,6153;1,4171E-4;0,7000;-4,0415E-5;0,4661;0,0033;0,4625;0,0030;0,5327;0,0015;0,4799;4,5259E-4;0,4731;5,9308E-4;0,3807;0,0028;0,5411;-1,1231E-4;0,5437;-2,6722E-4;;;0,4264;-4,3023E-4
0,3814;0,0013;0,5169;3,1265E-5;0,4711;1,0341E-4;0,4459;0,0010;0,5484;5,6066E-4;0,5374;7,5519E-4;0,4456;0,0018;0,4227;0,0013;0,6350;-1,5863E-4;0,4353;0,0030;0,6172;1,3402E-4;0,7000;-4,0354E-5;0,4670;0,0033;0,4634;0,0031;0,5332;0,0015;0,4816;4,3161E-4;0,4743;5,7355E-4;0,3816;0,0028;0,5423;-1,1333E-4;0,5437;-2,6472E-4;;;0,4271;-4,2601E-4
0,3826;0,0012;0,5169;2,8201E-5;0,4722;9,9197E-5;0,4472;0,0011;0,5495;5,4781E-4;0,5379;7,4718E-4;0,4463;0,0018;0,4232;0,0013;0,6370;-1,6273E-4;0,4361;0,0031;0,6192;1,3076E-4;0,7000;-3,9329E-5;0,4680;0,0033;0,4645;0,0031;0,5334;0,0015;0,4835;4,1330E-4;0,4756;5,5203E-4;0,3826;0,0028;0,5434;-1,1239E-4;0,5437;-2,6355E-4;;;0,4278;-4,1948E-4
0,3839;0,0012;0,5169;3,1484E-5;0,4732;9,5010E-5;0,4483;0,0011;0,5508;5,3010E-4;0,5383;7,3822E-4;0,4471;0,0018;0,4239;0,0013;0,6389;-1,6178E-4;0,4368;0,0031;0,6213;1,2495E-4;0,7000;-4,1660E-5;0,4690;0,0033;0,4654;0,0031;0,5336;0,0015;0,4857;3,8920E-4;0,4770;5,3155E-4;0,3836;0,0028;0,5446;-1,1249E-4;0,5437;-2,6427E-4;;;0,4283;-4,1981E-4
0,3851;0,0012;0,5169;3,2144E-5;0,4743;9,3167E-5;0,4493;0,0011;0,5522;5,1082E-4;0,5389;7,2915E-4;0,4480;0,0018;0,4245;0,0014;0,6408;-1,6522E-4;0,4375;0,0031;0,6236;1,1875E-4;0,7000;-4,2478E-5;0,4702;0,0033;0,4664;0,0032;0,5337;0,0015;0,4880;3,6588E-4;0,4783;5,1427E-4;0,3847;0,0028;0,5457;-1,0918E-4;0,5437;-2,6406E-4;;;0,4287;-4,1455E-4
0,3864;0,0012;0,5169;3,3547E-5;0,4753;8,9480E-5;0,4501;0,0011;0,5535;4,8771E-4;0,5394;7,1615E-4;0,4489;0,0018;0,4251;0,0014;0,6429;-1,6803E-4;0,4382;0,0031;0,6258;1,1294E-4;0,7000;-4,1794E-5;0,4714;0,0034;0,4673;0,0032;0,5338;0,0015;0,4904;3,4433E-4;0,4795;4,9407E-4;0,3859;0,0028;0,5468;-1,0954E-4;0,5437;-2,6238E-4;;;0,4289;-4,0952E-4
0,3877;0,0011;0,5169;3,2119E-5;0,4764;8,6953E-5;0,4508;0,0011;0,5550;4,6895E-4;0,5400;7,0860E-4;0,4499;0,0018;0,4259;0,0014;0,6448;-1,6947E-4;0,4389;0,0032;0,6280;1,0526E-4;0,7000;-3,9561E-5;0,4728;0,0034;0,4683;0,0032;0,5340;0,0015;0,4928;3,2232E-4;0,4809;4,7869E-4;0,3872;0,0028;0,5478;-1,0646E-4;0,5437;-2,6328E-4;;;0,4289;-4,1386E-4
